"","newDate","n"
"817",2020-03-27,154.883440209553
"818",2020-03-28,128.531861597672
"819",2020-03-29,148.363034836948
"820",2020-03-30,156.175132540986
"821",2020-03-31,154.042215571739
"822",2020-04-01,155.45776840765
"823",2020-04-02,142.534125231206
"824",2020-04-03,183.018240761012
"825",2020-04-04,122.237247175537
"826",2020-04-05,109.568035654724
"827",2020-04-06,159.102069530636
"828",2020-04-07,149.263839364983
"829",2020-04-08,153.651422559284
"830",2020-04-09,183.9872111734
"831",2020-04-10,150.199315530248
"832",2020-04-11,119.39111925941
"833",2020-04-12,110.429252363741
"834",2020-04-13,145.955947683193
"835",2020-04-14,129.774508683011
"836",2020-04-15,115.891613883898
"837",2020-04-16,141.024730156176
"838",2020-04-17,134.77894189395
"839",2020-04-18,123.923727971502
"840",2020-04-19,106.939602047205
"841",2020-04-20,150.482558357529
"842",2020-04-21,137.745160236955
"843",2020-04-22,145.544043551199
"844",2020-04-23,138.576933225617
"845",2020-04-24,141.679903270677
"846",2020-04-25,101.438307872973
"847",2020-04-26,96.3509420957416
"848",2020-04-27,115.014181802049
"849",2020-04-28,128.393602431752
"850",2020-04-29,138.849170790054
"851",2020-04-30,122.993947014213
"852",2020-05-01,110.177340231836
"853",2020-05-02,127.982830911875
"854",2020-05-03,106.399907008745
"855",2020-05-04,119.094456247054
"856",2020-05-05,125.29359235242
"857",2020-05-06,130.705201856792
"858",2020-05-07,121.769248602912
"859",2020-05-08,108.542397696525
"860",2020-05-09,94.4728458216414
"861",2020-05-10,85.6527054458857
"862",2020-05-11,102.694852635264
"863",2020-05-12,131.021044630557
"864",2020-05-13,109.675235117786
"865",2020-05-14,129.793894817121
"866",2020-05-15,117.314688504674
"867",2020-05-16,100.433710866608
"868",2020-05-17,94.1308650355786
"869",2020-05-18,119.523158436641
"870",2020-05-19,128.203647261485
"871",2020-05-20,134.383608458564
"872",2020-05-21,124.042750827968
"873",2020-05-22,102.592255832627
"874",2020-05-23,79.9503522971645
"875",2020-05-24,89.6424739686772
"876",2020-05-25,95.5113262478262
"877",2020-05-26,100.944202578627
"878",2020-05-27,132.983777386136
"879",2020-05-28,110.572672202252
"880",2020-05-29,119.970239626244
"881",2020-05-30,119.075585433282
"882",2020-05-31,177.081226582639
"883",2020-06-01,98.4860607739538
"884",2020-06-02,84.4541682256386
"885",2020-06-03,78.7962858956307
"886",2020-06-04,94.81856049411
"887",2020-06-05,108.763316213153
"888",2020-06-06,76.2971403803676
"889",2020-06-07,89.8655282091349
"890",2020-06-08,101.463323807344
"891",2020-06-09,88.3480391101912
"892",2020-06-10,97.4333532303572
"893",2020-06-11,104.302448692732
"894",2020-06-12,100.006761688739
"895",2020-06-13,79.144014232792
"896",2020-06-14,68.9609073949978
"897",2020-06-15,108.83886789158
"898",2020-06-16,108.969215319492
"899",2020-06-17,120.686540910043
"900",2020-06-18,97.0864832513034
"901",2020-06-19,109.893622887321
"902",2020-06-20,93.678440422751
"903",2020-06-21,93.9786395896226
"904",2020-06-22,107.95446838811
"905",2020-06-23,109.022893023677
"906",2020-06-24,114.426602854393
"907",2020-06-25,136.028143693693
"908",2020-06-26,117.287533225492
"909",2020-06-27,90.7397077893838
"910",2020-06-28,87.2278671655804
"911",2020-06-29,118.460537329316
"912",2020-06-30,116.049742043018
"913",2020-07-01,123.775786888786
"914",2020-07-02,108.285266154446
"915",2020-07-03,116.517489664257
"916",2020-07-04,85.1586017208174
"917",2020-07-05,93.0650725923479
"918",2020-07-06,133.731709774584
"919",2020-07-07,131.895386724733
"920",2020-07-08,114.867833438329
"921",2020-07-09,115.63896728307
"922",2020-07-10,121.860404777341
"923",2020-07-11,92.1191773992032
"924",2020-07-12,79.8198041245341
"925",2020-07-13,117.512753484771
"926",2020-07-14,126.586623067036
"927",2020-07-15,126.794952087104
"928",2020-07-16,129.38333203271
"929",2020-07-17,118.970656244084
"930",2020-07-18,96.5607214346528
"931",2020-07-19,89.0601682318375
"932",2020-07-20,112.187378510833
"933",2020-07-21,114.938364985399
"934",2020-07-22,102.895461404696
"935",2020-07-23,114.584198559634
"936",2020-07-24,115.120891822502
"937",2020-07-25,102.035632346757
"938",2020-07-26,126.214510103688
"939",2020-07-27,145.391306445003
"940",2020-07-28,118.175088229589
"941",2020-07-29,107.050001417287
"942",2020-07-30,103.876906094141
"943",2020-07-31,123.039388811216
"944",2020-08-01,83.0197007302195
"945",2020-08-02,108.000091213733
"946",2020-08-03,138.189121238887
"947",2020-08-04,133.397273621522
"948",2020-08-05,132.365969392471
"949",2020-08-06,134.216639910825
"950",2020-08-07,114.109066202305
"951",2020-08-08,125.88702982571
"952",2020-08-09,112.925705679692
"953",2020-08-10,122.074423140846
"954",2020-08-11,106.22141079139
"955",2020-08-12,126.714163904078
"956",2020-08-13,117.246370395645
"957",2020-08-14,103.530346469954
"958",2020-08-15,98.6926454640925
"959",2020-08-16,95.9450112301856
"960",2020-08-17,100.071276728064
"961",2020-08-18,118.389446490444
"962",2020-08-19,117.486995049752
"963",2020-08-20,108.154588947073
"964",2020-08-21,102.173506248742
"965",2020-08-22,121.121126979589
"966",2020-08-23,96.77170309145
"967",2020-08-24,90.9194533312693
"968",2020-08-25,108.560952269472
"969",2020-08-26,116.105893368833
"970",2020-08-27,99.241388390772
"971",2020-08-28,116.184735109098
"972",2020-08-29,89.1901429826394
"973",2020-08-30,113.986978985369
"974",2020-08-31,112.40591382049
"975",2020-09-01,129.476373010315
"976",2020-09-02,150.883844320662
"977",2020-09-03,106.652691292576
"978",2020-09-04,143.604896234348
"979",2020-09-05,91.48879654333
"980",2020-09-06,110.76127709914
"981",2020-09-07,115.990875827149
"982",2020-09-08,117.891080790199
"983",2020-09-09,138.696498045698
"984",2020-09-10,117.32499508094
"985",2020-09-11,117.023225619458
"986",2020-09-12,111.497545451857
"987",2020-09-13,121.398584459908
"988",2020-09-14,125.797302353196
"989",2020-09-15,128.198047927581
"990",2020-09-16,136.949403513223
"991",2020-09-17,110.382201718166
"992",2020-09-18,137.421738137491
"993",2020-09-19,102.384963877499
"994",2020-09-20,102.12807502225
"995",2020-09-21,100.762991528027
"996",2020-09-22,118.483702729456
"997",2020-09-23,104.475559124723
"998",2020-09-24,142.533799984492
"999",2020-09-25,126.275015166029
"1000",2020-09-26,98.8316722027957
"1001",2020-09-27,83.0024105329067
"1002",2020-09-28,119.367725257762
"1003",2020-09-29,131.4134508688
"1004",2020-09-30,196.036753951572
"1005",2020-10-01,172.139405123889
"1006",2020-10-02,130.792149011977
"1007",2020-10-03,131.828418519348
"1008",2020-10-04,101.382816036232
"1009",2020-10-05,123.246281492524
"1010",2020-10-06,183.950679960661
"1011",2020-10-07,151.03628118895
"1012",2020-10-08,127.361120209098
"1013",2020-10-09,114.174396387301
"1014",2020-10-10,105.654613642953
"1015",2020-10-11,110.92688232474
"1016",2020-10-12,103.326260027476
"1017",2020-10-13,126.62666111812
"1018",2020-10-14,164.390104510821
"1019",2020-10-15,134.747088616714
"1020",2020-10-16,128.06987411622
"1021",2020-10-17,92.7851132722571
"1022",2020-10-18,106.239670399576
"1023",2020-10-19,126.881777317263
"1024",2020-10-20,138.853192377836
"1025",2020-10-21,114.804103616625
"1026",2020-10-22,133.304957836866
"1027",2020-10-23,126.586147096008
"1028",2020-10-24,103.967103140429
"1029",2020-10-25,83.1706855697557
"1030",2020-10-26,149.04619162716
"1031",2020-10-27,113.747271999717
"1032",2020-10-28,107.786961719394
"1033",2020-10-29,128.81769783888
"1034",2020-10-30,103.749044244178
"1035",2020-10-31,94.834391518496
"1036",2020-11-01,84.6593401916325
"1037",2020-11-02,124.57228694763
"1038",2020-11-03,185.30439145118
"1039",2020-11-04,240.265246300027
"1040",2020-11-05,160.341573493555
"1041",2020-11-06,121.778160609305
"1042",2020-11-07,112.336385020986
"1043",2020-11-08,121.668491572142
"1044",2020-11-09,120.822333033197
"1045",2020-11-10,102.581788714044
"1046",2020-11-11,135.409521103837
"1047",2020-11-12,159.631565283053
"1048",2020-11-13,147.617607668974
"1049",2020-11-14,87.8176046917215
"1050",2020-11-15,127.120622550137
"1051",2020-11-16,154.226614114828
"1052",2020-11-17,148.69597355742
"1053",2020-11-18,161.661524958909
"1054",2020-11-19,200.587534991093
"1055",2020-11-20,127.459757694975
"1056",2020-11-21,178.763154901564
"1057",2020-11-22,110.163391326554
"1058",2020-11-23,149.678150148131
"1059",2020-11-24,119.803456544876
"1060",2020-11-25,133.94402962923
"1061",2020-11-26,111.240486398339
"1062",2020-11-27,117.305503980257
"1063",2020-11-28,124.761006458662
"1064",2020-11-29,106.359581665136
"1065",2020-11-30,128.363628725521
"1066",2020-12-01,148.58815598581
"1067",2020-12-02,120.155344666913
"1068",2020-12-03,121.38104058709
"1069",2020-12-04,105.242314001545
"1070",2020-12-05,119.184943758883
"1071",2020-12-06,93.950980708003
"1072",2020-12-07,139.319179827347
"1073",2020-12-08,123.216770997271
"1074",2020-12-09,115.605739268474
"1075",2020-12-10,124.542418074794
"1076",2020-12-11,105.909489294514
"1077",2020-12-12,102.610059754923
"1078",2020-12-13,98.0234099114314
"1079",2020-12-14,127.677388234995
"1080",2020-12-15,112.030426478013
"1081",2020-12-16,147.298553010449
"1082",2020-12-17,131.845904959366
"1083",2020-12-18,101.730512271635
"1084",2020-12-19,107.714973714203
"1085",2020-12-20,86.2980829635635
"1086",2020-12-21,108.093889263459
"1087",2020-12-22,107.093712768517
"1088",2020-12-23,109.217948078178
"1089",2020-12-24,110.051596330479
"1090",2020-12-25,69.080889781937
"1091",2020-12-26,102.711357625201
"1092",2020-12-27,112.636390643194
"1093",2020-12-28,129.020357567817
"1094",2020-12-29,134.351799189113
"1095",2020-12-30,200.441397163086
"1096",2020-12-31,228.395119020715
